userId,Reputation,Views,UpVotes,DownVotes,postId,Score,usereId,ViewCount,CommentCount
1013,96,18,0,0,1013,1,56,0,2
1014,101,0,0,0,1014,8,614,0,0
1015,101,1,0,0,1015,7,108,699,2
1016,111,1,8,0,1016,8,614,4921,0
1019,119,6,10,0,1019,2,88,0,3
1021,167,4,29,0,1021,2,88,0,0
1024,58,12,0,0,1024,3,378,0,0
1025,136,4,0,0,1025,4,3807,0,1
1026,167,10,8,0,1026,24,159,0,6
1027,156,2,4,0,1027,0,0,0,3
1028,360,45,30,2,1028,10,608,3899,0
1029,28,2,0,0,1029,3,183,0,0
1030,101,2,0,0,1030,6,530,0,0
1032,101,4,2,0,1032,2,531,0,0
1033,130,8,0,1,1033,0,0,0,0
1035,106,6,2,0,1035,4,419,0,0
1036,8236,1305,11442,43,1036,14,557,0,2
1040,101,2,0,0,1040,1,168,759,3
1041,101,0,0,0,1041,2,0,0,1
1043,55,37,2,0,1043,1,601,0,0
1047,31,0,2,0,1047,13,614,4458,0
1048,468,135,28,0,1048,8,247,0,2
1049,106,6,0,0,1049,7,0,0,1
1050,478,53,39,2,1050,9,1356,0,3
1053,101,0,0,0,1053,17,172,1552,1
1054,131,5,0,0,1054,4,172,508,0
1056,21,2,0,0,1056,10,251,0,0
1059,101,0,7,0,1059,25,183,0,0
1063,101,0,0,0,1063,5,353,11865,0
1064,101,0,1,0,1064,51,253,0,2
1065,111,7,6,0,1065,6,601,0,1
1066,101,10,0,0,1066,1,634,268,5
1068,31,4,0,0,1068,4,493,0,8
1069,101,0,0,0,1069,4,39,0,4
1072,126,6,0,0,1072,4,603,0,3
1073,101,3,0,0,1073,12,638,0,4
1074,101,1,2,0,1074,2,638,0,1
1079,192,33,8,0,1079,4,87,0,1
1080,1597,188,81,1,1080,1,572,0,0
1082,106,11,5,0,1082,3,0,651,0
1083,101,0,1,0,1083,3,603,0,0
1084,276,45,42,1,1084,4,642,667,0
1087,101,1,0,0,1087,7,643,0,0
1088,38,4,6,0,1088,18,643,0,0
1090,93,16,0,0,1090,7,643,0,0
1091,39,10,1,0,1091,2,0,0,0
1092,101,1,0,0,1092,2,251,0,0
1094,23,5,0,0,1094,2,0,0,11
1098,305,48,69,0,1098,3,647,0,1
1099,1,0,0,0,1099,6,588,1409,3
1100,101,1,0,0,1100,8,30,0,0
1101,101,5,4,0,1101,3,485,0,0
1102,329,55,15,0,1102,0,0,0,2
1103,101,1,1,0,1103,4,215,0,0
1104,100,0,10,1,1104,15,17,0,0
1106,2410,140,202,2,1106,4,88,0,0
1107,506,87,35,1,1107,1,0,0,0
1108,3555,386,347,1,1108,4,442,0,0
1109,101,0,0,0,1109,7,495,0,0
1110,101,1,0,0,1110,3,1356,0,0
1112,326,36,24,0,1112,11,652,5715,9
1113,101,1,0,0,1113,18,442,0,1
1114,121,9,1,0,1114,7,495,0,1
1115,101,0,0,0,1115,-2,474,973,3
1117,195,9,6,0,1117,0,419,0,0
1118,935,278,88,2,1118,0,0,0,3
1119,678,28,10,0,1119,2,0,0,0
1120,113,5,1,0,1120,2,0,0,0
1121,130,10,6,0,1121,0,162,0,1
1122,1544,196,0,0,1122,5,419,0,0
1123,101,0,0,0,1123,2,0,323,0
1124,3000,456,140,7,1124,0,334,0,0
1125,101,0,0,0,1125,1,0,0,0
1126,299,30,9,2,1126,10,660,387,5
1127,148,25,0,0,1127,1,187,0,0
1130,101,1,0,0,1130,4,474,467,0
1131,101,0,0,0,1131,4,8,0,0
1133,3,2,0,0,1133,6,287,6064,2
1134,93,31,1,0,1134,4,5,0,0
1135,116,4,0,0,1135,3,5,0,0
1136,101,1,0,0,1136,1,5,0,2
1137,173,4,0,0,1137,0,0,0,0
1138,169,5,15,0,1138,1,59,0,0
1141,148,11,2,0,1141,4,665,0,0
1142,100,48,1,1,1142,36,667,11691,5
1144,246,95,30,0,1144,1,666,0,2
1146,1086,189,73,6,1146,3,668,0,1
1147,101,1,2,0,1147,4,0,0,5
1148,66,82,4,0,1148,4,33,0,5
1149,101,0,1,0,1149,41,0,3390,2
1150,585,56,25,0,1150,36,159,0,3
1151,101,6,1,0,1151,10,251,0,2
1152,101,1,0,0,1152,1,196,0,0
1153,1,1,0,0,1153,29,159,0,8
1154,386,137,252,3,1154,9,251,0,0
1156,101,0,0,0,1156,1,253,0,0
1157,138,39,10,0,1157,4,11,0,0
1158,33,5,1,0,1158,5,159,0,0
1160,101,0,0,0,1160,1,253,387,6
1161,101,0,0,0,1161,4,159,0,0
1162,101,1,0,0,1162,2,251,0,0
1164,101,3,2,0,1164,50,438,2732,3
1166,101,4,1,0,1166,8,223,0,0
1169,101,1,0,0,1169,5,364,710,0
1170,101,0,1,0,1170,40,319,0,5
1173,101,1,0,0,1173,13,8,1765,5
1178,101,0,0,0,1178,5,378,0,1
1179,101,1,1,0,1179,1,199,0,2
1180,101,0,1,0,1180,2,319,0,2
1181,101,0,0,0,1181,9,339,0,2
1182,101,2,2,0,1182,6,364,0,6
1183,101,0,0,0,1183,2,88,0,5
1185,16,10,0,0,1185,20,8,0,3
1186,101,0,0,0,1186,2,632,0,0
1187,101,2,0,0,1187,2,39,0,1
1189,78,5,3,0,1189,3,61,0,0
1190,101,6,2,0,1190,1,686,0,0
1191,2768,93,260,1,1191,1,686,0,0
1192,101,0,2,0,1192,0,686,0,0
1194,103,0,2,0,1194,29,11,5877,17
1195,442,34,13,0,1195,5,687,237,1
1197,108,13,0,0,1197,6,303,0,0
1200,101,1,0,0,1200,6,0,0,1
1201,111,10,1,0,1201,1,666,0,0
1202,101,1,0,0,1202,2,608,361,0
1204,151,3,0,0,1204,0,287,0,0
1205,212,34,11,0,1205,4,366,3157,2
1210,158,26,5,1,1210,9,485,0,4
1211,101,0,0,0,1211,3,521,0,0
1212,187,28,23,0,1212,10,25692,0,1
1215,339,40,18,0,1215,2,698,139,0
1216,175,22,0,0,1216,3,159,0,2
1219,353,54,13,2,1219,8,702,0,0
1220,68,7,17,0,1220,3,8,0,0
1224,437,39,5,0,1224,2,0,153,3
1225,111,3,2,0,1225,3,686,0,0
1226,101,1,0,0,1226,3,319,0,0
1229,526,34,11,0,1229,3,442,0,0
1234,101,0,0,0,1234,3,603,0,3
1238,101,0,0,0,1238,1,729,0,2
1244,101,0,0,0,1244,2,732,0,0
1246,101,7,1,0,1246,5,279,0,0
1247,158,8,7,0,1247,6,601,0,0
1248,173,25,2,0,1248,2,279,0,0
1249,101,0,0,0,1249,5,168,425,6
1251,55,31,8,0,1251,15,8,0,4
1252,101,1,0,0,1252,22,59,5329,1
1253,51,2,2,0,1253,6,738,267,1
1255,101,1,1,0,1255,2,303,0,2
1256,111,3,2,0,1256,5,196,757,4
1259,128,14,4,0,1259,4,743,0,0
1260,153,1,0,0,1260,0,253,0,0
1261,188,22,3,0,1261,3,287,213,4
1262,101,0,0,0,1262,2,0,0,0
1265,451,110,19,0,1265,2,643,0,1
1266,186,12,0,0,1266,10,253,7210,3
1268,101,7,1,0,1268,10,170,2056,4
1269,101,1,4,0,1269,2,223,0,1
1270,639,83,42,0,1270,3,749,426,0
1271,101,1,0,0,1271,4,485,0,3
1272,21,1,0,0,1272,0,0,256,0
1273,101,33,0,0,1273,3,666,0,3
1276,101,0,1,0,1276,4,61,0,0
1277,1,1,0,0,1277,5,159,0,3
1279,26,19,0,0,1279,2,183,0,0
1280,101,1,0,0,1280,71,553,0,2
1282,101,0,0,0,1282,4,279,0,2
1283,31,7,0,0,1283,0,485,0,0
1284,21,2,0,0,1284,2,196,0,1
1287,133,6,1,0,1287,7,10229,0,2
1290,38,30,2,0,1290,0,88,0,3
1291,303,214,15,0,1291,11,8,0,5
1292,101,2,0,0,1292,11,217,2663,0
1293,101,0,0,0,1293,0,59,576,1
1294,101,0,0,0,1294,1,88,0,3
1295,101,0,0,0,1295,9,159,0,5
1296,101,0,0,0,1296,9,762,1345,0
1297,101,0,0,0,1297,15,495,0,5
1298,101,0,0,0,1298,2,0,0,2
1299,101,2,0,0,1299,6,438,0,0
1302,101,0,0,0,1302,1,0,0,0
1305,101,1,0,0,1305,1,713,92,1
1306,101,0,0,0,1306,8,449,0,0
1307,4128,5025,600,10,1307,2,247,0,0
1308,101,1,0,0,1308,17,765,4654,4
1309,101,0,0,0,1309,2,5,0,3
1311,101,1,0,0,1311,1,0,0,6
1312,101,0,4,0,1312,1,643,0,3
1313,141,3,1,0,1313,3,279,0,0
1315,101,3,0,0,1315,17,775,2208,7
1316,178,18,2,0,1316,4,0,0,5
1318,101,1,1,0,1318,7,247,0,2
1319,101,2,1,0,1319,9,61,0,4
1320,330,67,73,0,1320,3,778,0,0
1321,101,1,5,0,1321,6,776,535,2
1322,101,0,0,0,1322,6,88,0,2
1324,36,3,0,0,1324,4,1356,293,0
1327,179,26,147,0,1327,3,582,0,3
1328,101,0,0,0,1328,6,781,0,0
1330,106,2,0,0,1330,43,521,0,1
1331,101,0,0,0,1331,4,253,0,0
1334,81,6,0,0,1334,4,521,0,2
1336,31,1,0,0,1336,7,521,0,1
1342,106,7,0,0,1342,1,0,0,0
1343,101,58,0,0,1343,6,183,0,0
1344,101,3,3,0,1344,5,25,0,0
1345,101,2,2,0,1345,1,782,0,0
1346,101,0,0,0,1346,66,287,0,1
1347,1775,126,58,0,1347,10,521,0,0
1349,173,36,23,0,1349,13,521,0,2
1351,572,171,185,0,1351,5,789,0,0
1352,5859,783,595,7,1352,10,144,864,0
1354,106,2,0,0,1354,1,521,0,0
1355,286,26,23,0,1355,5,114,324,7
1356,745,129,115,1,1356,51,114,0,2
1357,101,1,3,0,1357,1,0,588,0
1358,1,0,0,0,1358,12,650,415,0
1364,163,9,0,0,1364,6,8,0,1
1366,31,3,0,0,1366,4,247,0,0
1367,101,0,0,0,1367,46,634,0,1
1368,101,10,2,0,1368,11,0,0,3
1371,202,74,15,0,1371,59,666,0,1
1375,101,0,23,0,1375,18,253,0,1
1376,101,6,0,0,1376,4,795,464,2
1377,101,2,1,0,1377,30,236,0,1
1378,327,29,35,0,1378,8,71,219,2
1380,101,1,34,0,1380,3,795,1055,0
1381,3533,299,910,34,1381,4,795,0,0
1384,101,0,1,0,1384,5,183,0,0
1387,126,8,0,0,1387,5,795,0,0
1389,262,41,5,0,1389,4,189,1387,0
1390,10476,1165,602,34,1390,4,485,0,2
1392,110,22,6,0,1392,7,582,0,0
1393,182,72,9,5,1393,4,352,0,3
1395,172,34,1,0,1395,4,807,436,0
1396,46,1,0,0,1396,3,319,0,1
1397,258,17,2,0,1397,2,603,0,1
1398,101,0,0,0,1398,0,812,0,0
1399,101,1,1,0,1399,7,364,1369,0
1402,101,0,0,0,1402,3,438,0,0
1403,101,14,0,0,1403,0,666,0,0
1409,101,0,0,0,1409,5,183,0,0
1410,16,1,0,0,1410,2,183,0,1
1411,165,5,3,0,1411,13,183,0,0
1413,101,0,2,0,1413,2,196,529,1
1414,139,2,0,0,1414,0,603,0,7
1416,101,0,0,0,1416,2,251,0,0
1417,51,3,1,0,1417,5,223,0,0
1419,101,0,1,0,1419,3,251,0,1
1421,208,10,4,0,1421,1,601,0,10
1423,101,1,0,0,1423,61,749,0,2
1424,51,1,0,0,1424,4,1356,876,3
1426,101,1,1,0,1426,28,319,0,0
1434,299,55,18,0,1434,3,830,0,1
1435,111,16,0,0,1435,17,521,0,4
1436,443,22,1,0,1436,29,830,0,0
1437,101,0,1,0,1437,1,0,464,0
1439,133,26,0,0,1439,2,665,0,1
1440,101,0,0,0,1440,0,183,0,0
1441,31,4,0,0,1441,3,352,468,2
1442,101,0,0,0,1442,11,159,0,0
1443,672,91,149,0,1443,6,521,0,2
1445,278,33,41,0,1445,4,223,0,0
1446,1,3,0,0,1446,24,0,0,1
1448,111,1,5,0,1448,5,0,0,2
1451,193,23,4,0,1451,8,5,0,1
1455,101,1,0,0,1455,7,253,2435,0
1456,265,36,8,0,1456,8,251,0,4
1457,101,1,0,0,1457,1,0,0,1
1458,108,26,22,0,1458,23,148,2431,1
1459,143,11,0,0,1459,4,833,2209,0
1460,101,1,0,0,1460,1,834,1017,0
1462,101,0,0,0,1462,3,6967,1515,1
1463,123,3,12,0,1463,22,601,0,1
1464,21,1,0,0,1464,3,334,0,0
1465,101,0,4,0,1465,2,279,0,1
1466,114,10,19,1,1466,4,56,0,2
1467,101,0,0,0,1467,7,291,0,1
1468,101,0,0,0,1468,8,223,0,2
1472,101,0,0,0,1472,4,159,0,2
1474,118,3,6,0,1474,2,291,0,3
1475,347,12,10,2,1475,13,0,2537,0
1479,41,6,0,0,1479,1,0,0,2
1480,101,0,0,0,1480,1,394,0,0
1483,101,1,2,0,1483,6,251,0,4
1486,101,0,0,0,1486,9,438,0,0
1487,101,0,0,0,1487,1,213,145,0
1488,101,2,0,0,1488,1,213,0,1
1489,141,2,0,0,1489,1,196,0,1
1490,198,16,1,0,1490,1,213,0,0
1493,101,0,0,0,1493,4,852,261,3
1494,101,3,0,0,1494,3,8,0,0
1495,111,11,0,0,1495,11,665,310,0
1496,559,114,49,0,1496,11,8,0,0
1497,131,3,2,0,1497,7,159,0,1
1498,101,0,0,0,1498,1,94,0,1
1499,1282,146,189,1,1499,3,22,0,2
1500,101,0,0,0,1500,2,22,0,1
1501,181,15,0,0,1501,3,114,210,8
1503,6,0,0,0,1503,1,5,0,1
1504,73,5,1,0,1504,4,5,0,0
1505,121,3,0,0,1505,1,287,0,0
1508,101,6,0,0,1508,0,0,0,0
1510,101,0,0,0,1510,1,251,0,0
1512,148,27,3,0,1512,4,61,0,0
1513,809,84,12,3,1513,1,125,0,0
1514,111,22,3,0,1514,5,856,0,2
1515,232,29,24,0,1515,2,795,0,0
1516,128,5,1,0,1516,17,858,0,2
1517,101,3,1,0,1517,2,857,1368,3
1518,101,0,12,0,1518,2,0,0,3
1520,153,3,2,0,1520,6,862,1448,1
1522,118,4,0,0,1522,5,183,0,1
1524,101,2,0,0,1524,4,339,0,0
1525,101,2,0,0,1525,11,74,13526,3
1526,21,13,1,0,1526,2,223,0,1
1531,234,26,2,0,1531,4,588,8479,1
1533,101,3,3,0,1533,3,339,0,0
1537,288,30,10,1,1537,7,8,0,3
1538,370,25,37,0,1538,13,650,1029,2
1539,111,3,0,0,1539,10,223,0,4
1540,1794,129,70,4,1540,4,870,4100,0
1542,148,36,38,0,1542,1,125,658,0
1543,101,5,6,0,1543,6,0,0,0
1545,48,5,1,0,1545,4,702,0,0
1548,101,0,3,0,1548,4,873,0,0
1549,1067,93,7,8,1549,2,8,0,0
1553,156,0,5,0,1553,2,251,0,0
1555,101,1,0,0,1555,4,559,3375,2
1558,95,6,1,0,1558,8,880,0,1
1560,101,0,2,0,1560,6,223,0,2
1563,101,0,0,0,1563,0,511,0,0
1564,122,19,5,0,1564,6,0,4585,0
1566,355,23,10,0,1566,2,881,0,0
1569,3015,188,151,2,1569,5,511,0,4
1571,101,0,3,0,1571,4,291,926,0
1573,673,162,26,0,1573,4,319,0,8
1576,101,0,2,0,1576,65,776,34617,4
1577,101,4,39,0,1577,17,334,0,0
1580,101,2,1,0,1580,12,183,7655,2
1582,101,0,0,0,1582,11,251,0,3
1583,352,55,12,4,1583,3,196,357,0
1585,198,31,0,0,1585,6,159,0,1
1586,139,7,32,0,1586,4,601,0,2
1590,101,0,0,0,1590,0,888,591,2
1595,106,0,1,0,1595,192,890,60964,3
1596,101,0,0,0,1596,7,183,0,0
1598,13,2,0,0,1598,40,8,0,4
1599,101,0,0,0,1599,4,449,0,1
1600,56,1,1,0,1600,20,319,0,1
1603,26,9,0,0,1603,1,0,0,3
1607,131,2,0,0,1607,2,251,0,2
1609,21,6,0,0,1609,6,251,0,2
1611,155,7,18,0,1611,26,572,1460,1
1612,101,0,0,0,1612,3,251,0,1
1614,37,19,29,0,1614,11,601,0,2
1615,6,1,0,0,1615,12,394,0,0
1616,101,0,3,0,1616,50,900,0,7
1618,204,44,17,0,1618,3,0,0,2
1620,238,1,4,0,1620,9,110,0,0
1622,101,3,0,0,1622,1,795,294,1
1623,156,9,3,0,1623,5,0,0,0
1626,21,2,0,0,1626,0,394,0,0
1627,66,6,0,0,1627,5,0,0,0
1629,101,3,0,0,1629,6,183,0,0
1633,101,1,0,0,1633,3,830,0,0
1636,362,45,12,0,1636,3,196,0,2
1637,72,13,0,0,1637,20,199,6142,1
1641,18,3,1,0,1641,5,702,0,0
1643,615,122,195,0,1643,8,442,0,3
1644,101,0,0,0,1644,18,887,0,1
1645,83,18,6,0,1645,14,1356,6412,1
1647,21,11,0,0,1647,8,159,0,1
1649,6,6,0,0,1649,5,364,470,0
1654,101,0,0,0,1654,3,0,0,2
1655,126,3,0,0,1655,6,919,0,0
1657,1058,204,44,6,1657,4,919,0,0
1658,101,9,29,0,1658,5,887,0,3
1659,101,0,0,0,1659,2,919,0,1
1660,1,0,0,0,1660,8,559,649,0
1663,147,46,5,0,1663,2,927,0,0
1666,11,2,0,0,1666,4,919,0,0
1667,101,1,0,0,1667,4,110,1121,0
1670,1589,209,35,0,1670,1,110,0,0
1673,101,5,2,0,1673,1,110,0,0
1675,101,1,0,0,1675,1,110,0,0
1678,101,0,8,0,1678,6,183,0,1
1679,3536,382,164,8,1679,0,0,0,0
1680,11,3,0,0,1680,3,485,0,0
1681,133,12,2,0,1681,3,511,274,2
1683,106,3,1,0,1683,1,887,0,0
1686,101,0,1,0,1686,10,334,0,1
1689,82,37,19,0,1689,2,144,0,0
1691,101,2,1,0,1691,0,0,0,1
1692,101,0,0,0,1692,8,495,0,1
1694,176,5,0,0,1694,9,942,0,0
1698,1,2,0,0,1698,2,511,0,0
1699,58,20,1,0,1699,5,862,923,3
1700,108,3,1,0,1700,4,139,0,0
1701,101,0,0,0,1701,1,881,0,1
1706,124,33,0,0,1706,2,5,0,1
1709,1094,230,160,5,1709,4,198,858,5
1716,176,16,1,0,1716,1,8,0,1
1720,441,65,38,0,1720,7,159,0,4
1723,1,2,0,0,1723,8,805,0,4
1724,123,11,14,0,1724,5,805,0,0
1725,73,17,7,0,1725,2,183,0,1
1727,61,7,0,0,1727,1,961,0,0
1730,101,1,1,0,1730,7,251,0,1
1731,101,0,0,0,1731,3,183,0,1
1735,106,22,7,0,1735,4,962,1665,2
1737,459,38,32,0,1737,10,0,2923,1
1739,8772,881,154,8,1739,10,279,0,2
1742,101,0,0,0,1742,4,247,0,0
1746,111,8,0,0,1746,5,251,0,0
1747,101,1,2,0,1747,0,857,0,1
1749,101,2,0,0,1749,5,196,372,0
1750,106,17,3,0,1750,1,196,0,0
1751,101,0,0,0,1751,3,0,0,1
1753,101,0,0,0,1753,1,968,1164,5
1755,101,0,0,0,1755,2,8,0,1
1756,171,10,16,1,1756,3,795,0,0
1758,101,1,0,0,1758,0,0,0,4
1760,335,7,8,0,1760,36,74,0,0
1761,101,3,0,0,1761,22,253,2240,0
1762,197,18,2,0,1762,0,279,0,4
1763,592,212,19,0,1763,16,183,0,7
1764,7461,764,1264,8,1764,17,144,1101,6
1765,481,29,213,1,1765,8,88,0,0
1766,238,36,60,0,1766,1,419,0,0
1771,101,0,1,0,1771,4,8,0,1
1773,101,1,0,0,1773,6,977,2525,3
1775,101,0,0,0,1775,4,170,0,1
1782,101,1,5,0,1782,2,8,0,1
1783,101,4,0,0,1783,2,521,0,0
1784,41,2,0,0,1784,9,919,0,0
1785,118,23,6,0,1785,1,183,0,0
1786,128,20,5,0,1786,0,0,0,0
1789,197,4,0,0,1789,5,979,0,0
1790,101,0,0,0,1790,6,979,296,0
1791,101,1,0,0,1791,3,88,0,4
1794,101,9,5,0,1794,1,339,0,0
1795,352,40,5,1,1795,18,919,0,2
1802,101,0,0,0,1802,4,919,0,0
1803,178,2,5,0,1803,0,573,0,0
1806,36,1,1,0,1806,14,159,0,4
1807,101,1,0,0,1807,15,850,4847,2
1810,118,5,3,0,1810,0,25,0,0
1812,101,2,1,0,1812,5,339,704,0
1813,101,0,0,0,1813,9,986,398,3
1815,256,25,12,0,1815,21,174,5593,4
1816,101,0,0,0,1816,7,8,0,5
1818,425,54,18,1,1818,11,588,11533,0
1820,111,8,7,0,1820,2,8,0,0
1821,101,0,2,0,1821,0,521,0,2
1822,1,0,0,0,1822,3,283,613,0
1823,101,2,0,0,1823,12,183,0,6
1827,101,1,0,0,1827,4,0,0,1
1829,123,34,7,0,1829,16,988,5904,0
1831,133,72,4,0,1831,3,5,0,2
1832,101,0,4,0,1832,7,447,0,1
1833,231,45,8,0,1833,5,0,0,1
1834,221,34,32,0,1834,3,334,0,2
1835,31,4,1,0,1835,2,521,0,0
1837,101,1,0,0,1837,4,919,0,2
1840,101,2,0,0,1840,4,88,0,3
1841,16,5,0,0,1841,6,990,472,0
1843,101,0,0,0,1843,11,442,0,5
1844,101,1,0,0,1844,13,25,3142,7
1845,116,0,0,0,1845,14,339,0,3
1846,101,1,0,0,1846,1,795,0,0
1847,101,0,0,0,1847,3,101,0,1
1849,1,0,0,0,1849,5,279,0,2
1850,101,3,0,0,1850,10,559,15328,3
1853,101,7,0,0,1853,7,795,644,2
1855,101,2,0,0,1855,5,495,0,2
1856,31,4,0,0,1856,10,930,1192,2
1858,101,0,0,0,1858,2,88,0,5
1860,21,12,6,0,1860,4,78,117,0
1861,101,2,1,0,1861,2,279,0,0
1862,72,22,3,0,1862,10,840,1774,2
1864,101,0,0,0,1864,4,183,0,0
1866,1,0,0,0,1866,11,253,1702,0
1867,101,0,0,0,1867,1,253,0,0
1870,101,1,1,0,1870,3,253,441,0
1871,422,34,36,0,1871,3,601,0,2
1873,51,14,0,0,1873,2,997,164,1
1874,11,0,0,0,1874,4,996,116,2
1875,101,0,0,0,1875,17,997,648,1
1876,76,3,33,0,1876,6,183,0,0
1877,101,0,2,0,1877,3,339,0,1
1878,101,1,0,0,1878,11,223,0,0
1879,101,0,0,0,1879,7,183,0,2
1882,101,1,0,0,1882,22,830,0,1
1883,101,1,0,0,1883,5,273,962,10
1884,101,0,0,0,1884,3,994,0,5
1887,38,31,7,0,1887,19,930,0,1
1888,101,0,0,0,1888,8,930,0,3
1889,101,0,0,0,1889,10,334,0,2
1890,101,0,0,0,1890,2,88,0,1
1891,101,0,0,0,1891,5,521,0,0
1893,1077,77,42,2,1893,10,5,0,0
1894,269,40,5,0,1894,7,334,0,0
1895,101,4,13,0,1895,2,1001,365,3
1896,61,8,0,0,1896,2,339,0,4
1898,101,1,0,0,1898,3,253,0,2
1901,126,20,3,0,1901,5,919,0,1
1902,101,0,0,0,1902,4,521,0,0
1903,101,0,0,0,1903,6,919,0,1
1904,101,0,0,0,1904,11,5,493,0
1906,101,1,15,0,1906,7,5,455,3
1907,101,0,0,0,1907,7,5,0,0
1908,101,0,2,0,1908,5,5,351,0
1909,6524,681,150,6,1909,6,183,0,2
1910,101,0,0,0,1910,4,5,0,0
1913,1175,98,65,0,1913,5,0,0,0
1915,103,4,50,0,1915,7,1007,1563,2
1916,376,11,6,0,1916,3,919,0,2
1917,101,0,0,0,1917,6,251,0,0
1918,101,3,0,0,1918,4,251,0,0
1922,148,6,0,0,1922,8,251,0,1
1924,101,0,0,0,1924,1,0,0,7
1926,101,0,0,0,1926,4,279,0,0
1929,133,8,3,0,1929,0,0,0,8
1931,101,0,0,0,1931,8,919,0,6
1934,4957,578,329,11,1934,1,919,0,1
1935,111,6,35,0,1935,8,561,1622,0
1936,101,1,0,0,1936,1,530,0,0
1937,101,0,0,0,1937,3,0,0,0
1938,128,7,5,0,1938,2,159,0,0
1939,151,33,11,0,1939,7,521,0,0
1944,113,6,3,0,1944,2,582,231,4
1945,674,191,7,0,1945,6,251,0,2
1947,101,0,0,0,1947,13,223,0,1
1949,101,1,0,0,1949,8,603,0,9
1950,345,73,7,0,1950,2,88,0,0
1951,179,17,6,0,1951,2,364,0,0
1956,101,1,0,0,1956,4,0,0,1
1957,1,2,0,0,1957,6,919,0,1
1959,118,8,1,0,1959,3,919,0,3
1961,119,6,0,0,1961,3,253,1265,3
1962,101,1,0,0,1962,1,251,0,3
1963,165,40,5,0,1963,13,919,802,7
1965,240,20,26,0,1965,3,795,0,6
1966,137,14,0,0,1966,6,961,334,1
1967,101,3,0,0,1967,2,919,0,0
1968,101,0,0,0,1968,0,1028,0,0
1969,1,0,0,0,1969,3,795,0,0
1970,75,16,20,0,1970,6,168,262,1
1971,51,6,0,0,1971,2,168,0,0
1972,101,0,0,0,1972,5,1029,864,1
1973,387,74,18,0,1973,2,603,0,0
1974,101,1,0,0,1974,2,253,0,0
1976,101,2,0,0,1976,9,561,0,1
1977,830,124,111,0,1977,3,881,0,0
1978,101,3,0,0,1978,3,881,0,0
1979,1588,141,66,7,1979,7,183,0,0
1983,101,9,15,0,1983,3,5,0,0
1985,101,0,0,0,1985,11,334,0,0
1987,101,4,0,0,1987,2,603,0,0
1990,101,2,5,0,1990,4,930,0,0
1991,668,120,68,1,1991,2,666,0,3
1992,106,17,0,0,1992,0,1033,0,0
1993,101,4,5,0,1993,7,8,0,0
1994,164,37,1,0,1994,1,1034,0,0
1996,101,0,4,0,1996,11,74,0,1
1997,133,1,0,0,1997,13,251,0,3
1999,101,1,2,0,1999,3,0,0,2
2000,1,0,0,0,2000,3,0,0,0
2002,121,6,0,0,2002,11,0,5746,2
2003,101,2,4,0,2003,7,364,0,0
2006,101,7,2,0,2006,3,485,0,0
2008,101,0,0,0,2008,3,253,191,2
2010,101,1,1,0,2010,0,862,164,0
2013,101,1,0,0,2013,6,930,0,5
2017,101,0,0,0,2017,3,183,0,0
2018,101,0,2,0,2018,1,183,0,0
2019,99,7,11,0,2019,1,0,0,0
2020,565,80,81,0,2020,2,183,0,0
2023,88,5,1,0,2023,2,0,0,1
2024,1,0,0,0,2024,3,0,245,2
2030,41,10,1,0,2030,2,881,0,1
2031,101,1,0,0,2031,3,1048,0,1
2032,101,0,0,0,2032,6,1049,3393,5
2034,101,2,0,0,2034,1,919,0,5
2036,301,65,105,1,2036,7,251,0,9
2038,103,16,2,0,2038,8,862,14597,0
2039,103,8,37,0,2039,5,183,0,0
2040,790,428,262,12,2040,9,930,0,0
2041,101,2,0,0,2041,5,0,0,0
2043,206,14,3,0,2043,5,930,0,0
2044,258,15,21,0,2044,52,0,0,0
2046,268,29,24,0,2046,6,0,0,0
2048,101,0,0,0,2048,0,976,0,0
2050,160,1,11,0,2050,0,976,0,0
2051,101,0,0,0,2051,1,930,0,0
2054,101,2,0,0,2054,3,1068,0,0
2056,101,0,0,0,2056,4,187,0,4
2059,101,0,1,0,2059,5,1072,443,2
2060,123,3,3,0,2060,3,881,0,1
2063,185,18,1,0,2063,0,401,0,0
2066,101,1,2,0,2066,9,956,2507,3
2067,315,78,68,0,2067,12,442,1787,6
2068,101,1,5,0,2068,8,601,0,1
2071,151,10,1,0,2071,2,449,0,3
2072,98,18,27,0,2072,13,5,520,2
2073,756,53,110,0,2073,2,795,0,5
2074,1239,124,2,0,2074,8,919,0,1
2076,101,0,1,0,2076,0,1076,0,1
2077,86,11,15,0,2077,21,5,9878,0
2078,81,19,1,0,2078,4,511,0,0
2079,183,6,4,0,2079,2,511,85,2
2080,101,1,0,0,2080,11,919,0,0
2081,101,1,0,0,2081,2,919,0,1
2084,11,3,0,0,2084,2,511,0,0
2086,101,4,0,0,2086,8,840,3121,4
2088,101,2,0,0,2088,3,183,0,3
2091,631,67,10,0,2091,3,862,933,0
2092,101,2,0,0,2092,9,862,28723,0
2093,101,1,0,0,2093,0,937,1388,7
2094,101,3,0,0,2094,12,0,0,1
2095,111,5,0,0,2095,3,0,0,2
2101,211,14,3,0,2101,6,5,0,0
2102,136,2,1,0,2102,2,919,0,2
2104,11,0,0,0,2104,5,1084,2845,2
2105,33,2,3,0,2105,1,279,0,1
2107,101,1,0,0,2107,2,705,0,0
2108,26,6,0,0,2108,5,428,990,2
